;pred;obs;;pred;;obs
338;0,617225766;0,429897196;;314354,731;;223499,9999
2600;0,445437312;0,429897196;;231036,9873;;223499,9999
1294;0,437426835;0,430103381;;227151,89;;223600
2275;0,634093761;0,430103381;;322535,7425;;223600
2628;0,490630746;0,43051575;;252955,893;;223799,9998
640;0,496463358;0,430721935;;255784,7218;;223899,9999
2454;0,54335171;0,430721935;;278525,666;;223899,9999
2595;0,543732762;0,430721935;;278710,4772;;223899,9999
1293;0,321313769;0,43092812;;170836,8204;;224000,0001
403;0,481709898;0,431340489;;248629,2637;;224199,9998
3150;0,549597085;0,431340489;;281554,6852;;224199,9998
3311;0,480470687;0,431340489;;248028,2442;;224199,9998
878;0,403224766;0,431959043;;210563,8181;;224499,9998
2622;0,519016743;0,432371413;;266723,1582;;224700
277;0,108861335;0,432989967;;67796,96501;;225000
814;0,371825099;0,432989967;;195334,9167;;225000
1531;0,198165387;0,432989967;;111109,609;;225000
1673;0,320212454;0,432989967;;170302,6804;;225000
1707;0,525897801;0,432989967;;270060,4852;;225000
1935;0,429307997;0,432989967;;223214,2373;;225000
2190;0,164247274;0,432989967;;94659,25658;;225000
2612;0,483611971;0,432989967;;249551,7732;;225000
2646;0,374394238;0,432989967;;196580,9542;;225000
2680;0,65771997;0,432989967;;333994,5008;;225000
2773;0,515072048;0,432989967;;264809,9733;;225000
3255;0,372737974;0,432989967;;195777,6628;;225000
547;0,403530598;0,433814706;;210712,1469;;225400
1930;0,481921345;0,433814706;;248731,8162;;225400
1269;0,467266232;0,434227075;;241624,0569;;225599,9998
755;0,379861712;0,434639445;;199232,6903;;225800,0001
2360;0,369182467;0,434639445;;194053,2351;;225800,0001
3258;0,539389133;0,434639445;;276603,8085;;225800,0001
2070;0,540650785;0,43484563;;277215,712;;225900,0002
988;0,275851816;0,435051814;;148787,6824;;225999,9999
1628;0,426276475;0,435051814;;221743,943;;225999,9999
776;0,612957358;0,435257999;;312284,5447;;226100
2424;0,424863994;0,435876553;;221058,8869;;226400
1544;0,329202682;0,436082738;;174662,9591;;226500,0001
1839;0,423690528;0,436082738;;220489,7533;;226500,0001
1181;0,523936689;0,436495107;;269109,342;;226699,9999
382;0,545659542;0,436701292;;279644,9692;;226800
3262;0,478677928;0,436701292;;247158,7527;;226800
3317;0,525595546;0,437319846;;269913,8909;;227099,9999
578;0,243585929;0,437526031;;133138,6629;;227200,0001
158;0,664728105;0,437732216;;337393,4604;;227300,0002
2145;0,560610354;0,4379384;;286896,1429;;227399,9999
3400;0,450799674;0,4379384;;233637,7434;;227399,9999
2742;0,458050281;0,438556954;;237154,3023;;227699,9998
2889;0,525874496;0,438556954;;270049,1821;;227699,9998
3098;0,276350528;0,438556954;;149029,5588;;227699,9998
3151;0,367340982;0,438763139;;193160,1109;;227799,9999
1295;0,522146165;0,438969324;;268240,9345;;227900,0001
1689;0,40734157;0,438969324;;212560,476;;227900,0001
1945;0,465546697;0,439587878;;240790,0793;;228200
2340;0,496855319;0,440618802;;255974,8232;;228700,0002
727;0,626296699;0,440824986;;318754,1516;;228799,9999
2198;0,493040651;0,441237356;;254124,7019;;229000,0001
2463;0,52359581;0,44144354;;268944,015;;229099,9998
1093;0,550306618;0,441649725;;281898,8104;;229199,9999
2124;0,459386975;0,441649725;;237802,6014;;229199,9999
3050;0,550923467;0,441649725;;282197,9832;;229199,9999
1459;0,391688913;0,442268279;;204968,9062;;229499,9999
2828;0,454021543;0,442474464;;235200,3565;;229600
571;0,528332233;0,442680649;;271241,1899;;229700,0001
1251;0,453141928;0,442680649;;234773,7412;;229700,0001
2654;0,496443093;0,442886833;;255774,8929;;229799,9998
441;0,592598081;0,443711572;;302410,2543;;230199,9998
2488;0,474526197;0,444123942;;245145,1545;;230400,0001
1344;0,330142438;0,444536311;;175118,7429;;230599,9999
1997;0,502067804;0,444536311;;258502,8892;;230599,9999
478;0,32782653;0,444948681;;173995,5226;;230800,0002
1097;0,456661075;0,444948681;;236480,5349;;230800,0002
1201;0,681780398;0,444948681;;345663,8565;;230800,0002
3305;0,472141892;0,445154865;;243988,7618;;230899,9998
2375;0,429241955;0,445567235;;223182,2068;;231100,0001
410;0,595381618;0,445773419;;303760,2753;;231199,9998
1676;0,444879502;0,445773419;;230766,4483;;231199,9998
1774;0,468502313;0,445979604;;242223,5588;;231299,9999
1585;0,654623508;0,446598158;;332492,7108;;231599,9998
2303;0,479849994;0,446598158;;247727,2069;;231599,9998
2178;0,618096054;0,446804343;;314776,8222;;231700
68;0,45136559;0,447010528;;233912,2139;;231800,0001
2543;0,569791138;0,447216713;;291348,8416;;231900,0002
901;0,462272733;0,447422897;;239202,2003;;231999,9999
2982;0,619546294;0,447629082;;315480,1918;;232100
1233;0,686893404;0,447835267;;348143,6745;;232200,0002
1946;0,564802468;0,447835267;;288929,3265;;232200,0002
186;0,556153834;0,448041451;;284734,7217;;232299,9998
500;0,627649963;0,448247636;;319410,4873;;232400
1540;0,538617551;0,448247636;;276229,5896;;232400
1336;0,706229925;0,448453821;;357521,9262;;232500,0001
3248;0,544497132;0,448453821;;279081,1982;;232500,0001
762;0,47496292;0,448660006;;245356,9661;;232600,0002
1548;0,431896538;0,44886619;;224469,6845;;232699,9999
2813;0,417500019;0,449072375;;217487,3443;;232800
3379;0,423013955;0,449072375;;220161,6144;;232800
42;0,492194474;0,449484744;;253714,3042;;232999,9998
1229;0,348240584;0,449484744;;183896,3798;;232999,9998
2073;0,380911082;0,449484744;;199741,6366;;232999,9998
3189;0,448315769;0,449484744;;232433,0448;;232999,9998
455;0,443901956;0,449690929;;230292,3365;;233099,9999
304;0,466277242;0,450721853;;241144,3948;;233600,0001
833;0,492160857;0,450721853;;253697,9998;;233600,0001
573;0,492924213;0,450928037;;254068,2294;;233699,9998
1773;0,420636564;0,450928037;;219008,5751;;233699,9998
3149;0,471675247;0,450928037;;243762,4381;;233699,9998
695;0,577847421;0,451340407;;295256,155;;233900,0001
1869;0,515620291;0,451546592;;265075,8725;;234000,0002
2960;0,337264597;0,451752776;;178573,0043;;234099,9999
788;0,619625211;0,452577515;;315518,4665;;234499,9999
1669;0,422347337;0,4527837;;219838,3031;;234600,0001
1918;0,518745959;0,4527837;;266591,8275;;234600,0001
1992;0,440003932;0,4527837;;228401,7868;;234600,0001
1791;0,484047204;0,452989885;;249762,8622;;234700,0002
1981;0,601534963;0,452989885;;306744,66;;234700,0002
804;0,503113568;0,453196069;;259010,0866;;234799,9999
2832;0,457350194;0,453814623;;236814,759;;235099,9998
2188;0,624444306;0,454020808;;317855,7372;;235199,9999
2767;0,469636649;0,454020808;;242773,714;;235199,9999
3142;0,468792409;0,454020808;;242364,2558;;235199,9999
140;0,468512893;0,454226993;;242228,69;;235300,0001
1509;0,45626083;0,454226993;;236286,4152;;235300,0001
2504;0,535599709;0,454639362;;274765,9298;;235499,9998
1851;0,460293502;0,454845547;;238242,2689;;235600
185;0,38064304;0,455051732;;199611,6357;;235700,0001
3384;0,475496262;0,455464101;;245615,6382;;235899,9999
2117;0,551446795;0,455876471;;282451,7987;;236100,0002
562;0,664981127;0,456082655;;337516,1765;;236199,9998
323;0,400575101;0,45628884;;209278,7253;;236300
488;0,36627546;0,456495025;;192643,3304;;236400,0001
2746;0,655581892;0,456701209;;332957,5286;;236499,9998
14;0,293759108;0,457319764;;157472,7547;;236800,0002
2775;0,467211872;0,457732133;;241597,6925;;237000
2617;0,433830231;0,458556872;;225407,5299;;237400
952;0,382360905;0,458763057;;200444,8038;;237500,0002
2213;0,454684734;0,458763057;;235522,0055;;237500,0002
2277;0,435330123;0,458763057;;226134,9802;;237500,0002
674;0,491375446;0,459587796;;253317,0742;;237900,0002
1803;0,476260513;0,45979398;;245986,3014;;237999,9999
853;0,529421031;0,460412534;;271769,2591;;238299,9998
3168;0,350616008;0,460412534;;185048,4651;;238299,9998
1959;0,582557321;0,460824904;;297540,4656;;238500,0001
1198;0,574432611;0,461237273;;293599,9654;;238699,9999
1788;0,497265488;0,461237273;;256173,7562;;238699,9999
3229;0,495825052;0,461237273;;255475,142;;238699,9999
2252;0,536515534;0,461443458;;275210,107;;238800
3330;0,653031349;0,461649643;;331720,5104;;238900,0002
3227;0,450524271;0,461855827;;233504,1723;;238999,9998
1891;0,402275026;0,462062012;;210103,1921;;239099,9999
2562;0,565369189;0,462268197;;289204,1873;;239200,0001
2942;0,50453794;0,462268197;;259700,91;;239200,0001
895;0,340059489;0,462474382;;179928,5323;;239300,0002
1057;0,374866456;0,462680566;;196809,9808;;239399,9999
2557;0,520308495;0,463092936;;267349,6605;;239600,0001
1517;0,61815834;0,463505305;;314807,0314;;239799,9999
267;0,392456084;0,46371149;;205340,9859;;239900,0001
1437;0,566935778;0,46371149;;289963,986;;239900,0001
680;0,484576702;0,463917675;;250019,6697;;240000,0002
1393;0,738766372;0,463917675;;373302,1681;;240000,0002
2136;0,51967448;0,463917675;;267042,1621;;240000,0002
1104;0,525481164;0,464330044;;269858,4157;;240200
2332;0,340296984;0,464330044;;180043,7177;;240200
2585;0,563005984;0,464330044;;288058,0282;;240200
1270;0,554663301;0,464536229;;284011,8101;;240300,0001
2119;0,358694673;0,465154783;;188966,6336;;240600,0001
2008;0,240977585;0,465567152;;131873,6108;;240799,9999
5;0,821096301;0,465773337;;413232,3482;;240900
810;0,411348134;0,465773337;;214503,6678;;240900
1599;0,514931619;0,465773337;;264741,8652;;240900
672;0,523428798;0,465979522;;268863,0138;;241000,0001
969;0,57042855;0,466185706;;291657,9877;;241099,9998
1230;0,450569719;0,466804261;;233526,2149;;241400,0002
1400;0,519019127;0,466804261;;266724,3146;;241400,0002
1904;0,534699023;0,467010445;;274329,0954;;241499,9998
1143;0,53021735;0,467422815;;272155,475;;241700,0001
1790;0,499353528;0,467422815;;257186,4598;;241700,0001
2200;0,652508199;0,467422815;;331466,7816;;241700,0001
2503;0,549306571;0,467422815;;281413,7858;;241700,0001
1103;0,472454578;0,467628999;;244140,4151;;241799,9998
2883;0,411040902;0,467835184;;214354,6596;;241899,9999
313;0,553777039;0,468453738;;283581,9715;;242199,9998
1335;0,5124349;0,469072292;;263530,9513;;242499,9998
3117;0,318202376;0,469278477;;169327,7889;;242599,9999
2205;0,606121719;0,469897031;;308969,2459;;242899,9998
302;0,376946926;0,470309401;;197819,0131;;243100,0001
3147;0,497243434;0,470309401;;256163,0601;;243100,0001
1950;0,409848183;0,470515586;;213776,1886;;243200,0002
2447;0,497714162;0,470927955;;256391,3639;;243400
468;0,50669986;0,471340324;;260749,4455;;243599,9998
1489;0,499699354;0,471340324;;257354,1862;;243599,9998
3194;0,603947282;0,471340324;;307914,6396;;243599,9998
53;0,533460975;0,471546509;;273728,6396;;243700
1546;0,615997076;0,471752694;;313758,8139;;243800,0001
1704;0,357647926;0,471752694;;188458,9592;;243800,0001
2949;0,401039332;0,471752694;;209503,8782;;243800,0001
738;0,270260125;0,472165063;;146075,7013;;243999,9999
2012;0,644160211;0,472165063;;327417,9907;;243999,9999
2693;0,668703556;0,472165063;;339321,5621;;243999,9999
1350;0,335211188;0,472989802;;177577,0964;;244399,9999
2659;0,469418466;0,474020726;;242667,8949;;244900,0002
1200;0,364916354;0,47422691;;191984,1617;;244999,9998
2399;0,469567299;0,47422691;;242740,0791;;244999,9998
249;0,598813891;0,475257834;;305424,935;;245500
483;0,473392844;0,475464019;;244595,4762;;245600,0001
2388;0,543680012;0,475670203;;278684,8933;;245699,9998
360;0,668743849;0,476494942;;339341,1042;;246099,9999
1483;0,382430047;0,476701127;;200478,3376;;246200
2505;0,650424421;0,476907312;;330456,145;;246300,0001
117;0,48543781;0,477113496;;250437,3089;;246399,9998
3184;0,259305567;0,477732051;;140762,7184;;246700,0002
20;0,697416902;0,477938235;;353247,5921;;246799,9999
1417;0,501174331;0,47814442;;258069,5527;;246900
1936;0,396115959;0,478556789;;207116,0322;;247099,9998
2661;0,485811591;0,478556789;;250618,5933;;247099,9998
831;0,69704026;0,478762974;;353064,9201;;247199,9999
3032;0,420841902;0,479381528;;219108,1644;;247499,9998
520;0,44110772;0,479587713;;228937,1265;;247600
730;0,514778256;0,479793898;;264667,4839;;247700,0001
3358;0,531657279;0,479793898;;272853,8434;;247700,0001
1231;0,424630195;0,480206267;;220945,4938;;247899,9999
737;0,198270723;0,480618637;;111160,6973;;248100,0002
1947;0,54399538;0,480618637;;278837,8475;;248100,0002
3340;0,338148415;0,480824821;;179001,6576;;248199,9998
1457;0,283029228;0,481237191;;152268,7419;;248400,0001
2971;0,635987461;0,481237191;;323454,1904;;248400,0001
1530;0,389869869;0,48164956;;204086,6661;;248599,9999
761;0,435850978;0,482268114;;226387,596;;248899,9998
3143;0,47452274;0,482268114;;245143,4778;;248899,9998
663;0,551003098;0,482474299;;282236,6048;;249000
3321;0,304711372;0,482886669;;162784,6247;;249200,0002
138;0,438553303;0,484536146;;227698,2293;;249999,9999
257;0,528692245;0,484536146;;271415,7964;;249999,9999
363;0,509448707;0,484536146;;262082,6418;;249999,9999
2341;0,258261323;0,484536146;;140256,2582;;249999,9999
2814;0,485616833;0,484536146;;250524,1352;;249999,9999
3223;0,313761264;0,484536146;;167173,8406;;249999,9999
1004;0,447369635;0,485360885;;231974,1678;;250399,9999
2674;0,293421805;0,485773255;;157309,1622;;250600,0002
2046;0,549260378;0,485979439;;281391,3818;;250699,9999
596;0,705603421;0,486185624;;357218,0703;;250800
1160;0,600880384;0,486185624;;306427,1882;;250800
1866;0,59151727;0,486804178;;301886,0588;;251099,9999
1991;0,58852464;0,487010363;;300434,6273;;251200,0001
1631;0,629922569;0,487422732;;320512,7057;;251399,9999
3343;0,658909917;0,487422732;;334571,6275;;251399,9999
23;0,341155261;0,487628917;;180459,9838;;251500
2907;0,518110096;0,487628917;;266283,433;;251500
867;0,646618247;0,488247471;;328610,143;;251799,9999
2201;0,509124815;0,488247471;;261925,5537;;251799,9999
1255;0,414972693;0,488453656;;216261,5859;;251900,0001
2487;0,58681947;0,488453656;;299607,6166;;251900,0001
3256;0,389928281;0,48907221;;204114,9963;;252200
638;0,750624597;0,489278395;;379053,4308;;252300,0001
1526;0,526261926;0,489278395;;270237,0865;;252300,0001
1206;0,549753428;0,489690764;;281630,5118;;252499,9999
2549;0,465245932;0,489896949;;240644,2077;;252600,0001
2881;0,609965026;0,490309318;;310833,2577;;252799,9998
2418;0,57192117;0,490721688;;292381,9112;;253000,0001
740;0,679910958;0,490927872;;344757,1744;;253099,9998
1579;0,530717492;0,491340242;;272398,0451;;253300,0001
115;0,528997004;0,491546427;;271563,6049;;253400,0002
3127;0,53837651;0,491546427;;276112,6842;;253400,0002
793;0,541817605;0,491752611;;277781,6223;;253499,9998
2607;0,536282539;0,491752611;;275097,1042;;253499,9998
148;0,438042641;0,492371165;;227450,5568;;253799,9998
1149;0,522247851;0,492371165;;268290,2522;;253799,9998
2280;0,564838052;0,492371165;;288946,5848;;253799,9998
1438;0,579383731;0,49257735;;296001,2682;;253899,9999
2078;0,508246124;0,492783535;;261499,3865;;254000
400;0,580625713;0,49298972;;296603,632;;254100,0002
2485;0,450524271;0,493195904;;233504,1723;;254199,9998
2574;0,537813783;0,493195904;;275839,7602;;254199,9998
325;0,641786814;0,493402089;;326266,8882;;254300
1768;0,445546955;0,493608274;;231090,1642;;254400,0001
576;0,610473633;0,493814458;;311079,9329;;254499,9998
877;0,394331336;0,493814458;;206250,4866;;254499,9998
3139;0,566112816;0,493814458;;289564,8481;;254499,9998
2319;0,607937813;0,494639197;;309850,0551;;254899,9998
2886;0,728029907;0,494639197;;368094,9608;;254899,9998
583;0,451338083;0,495051567;;233898,8727;;255100,0001
2150;0,594346464;0,495051567;;303258,2236;;255100,0001
2785;0,637583315;0,495051567;;324228,1831;;255100,0001
2618;0,496199101;0,495257752;;255656,5565;;255200,0002
1672;0,506389618;0,495670121;;260598,9775;;255400
228;0,507629871;0,495876306;;261200,5029;;255500,0002
398;0,475819409;0,496701045;;245772,365;;255900,0002
1281;0,474000424;0,496701045;;244890,1537;;255900,0002
849;0,429128081;0,497319599;;223126,9774;;256200,0002
1039;0,510119259;0,497525783;;262407,861;;256299,9998
3033;0,33452034;0,498144338;;177242,0339;;256600,0002
1126;0,554002285;0,499175261;;283691,2162;;257099,9999
2411;0,658553183;0,499381446;;334398,6109;;257200,0001
71;0,560431123;0,499793815;;286809,2154;;257399,9999
3138;0,244679496;0,500412369;;133669,0448;;257699,9998
1514;0,749605119;0,500824739;;378558,982;;257900,0001
2494;0,354005486;0,500824739;;186692,3686;;257900,0001
1074;0,651135981;0,501443293;;330801,2531;;258200
2630;0,633955061;0,501649478;;322468,4727;;258300,0001
976;0,587620556;0,502061847;;299996,1451;;258499,9999
902;0,428500324;0,502474217;;222822,5144;;258700,0002
2724;0,583579898;0,502680401;;298036,4176;;258799,9998
577;0,571107626;0,502886586;;291987,3408;;258900
2035;0,522713304;0,502886586;;268515,9977;;258900
440;0,638836384;0,50391751;;324835,9238;;259400,0002
2701;0,443334073;0,50391751;;230016,912;;259400,0002
285;0,531513572;0,504123694;;272784,1453;;259499,9998
1081;0,672152042;0,505360803;;340994,0849;;260100,0002
1532;0,426246375;0,505360803;;221729,3443;;260100,0002
2295;0,565993249;0,505773172;;289506,858;;260300
2687;0,472153664;0,506185542;;243994,4712;;260500,0002
3132;0,528473616;0,506185542;;271309,7605;;260500,0002
2336;0,588632822;0,506391726;;300487,096;;260599,9999
2809;0,480611622;0,506597911;;248096,5981;;260700
3338;0,391987205;0,506597911;;205113,5782;;260700
1260;0,37046814;0,507216465;;194676,7887;;261000
1430;0,620899618;0,50742265;;316136,5564;;261100,0001
1872;0,568852782;0,507835019;;290893,7371;;261299,9999
1036;0,456508428;0,508041204;;236406,5005;;261400
2913;0,470108449;0,508247389;;243002,5382;;261500,0002
979;0,336540669;0,508453573;;178221,8976;;261599,9998
2052;0,304826021;0,508453573;;162840,2299;;261599,9998
2296;0,654779375;0,508453573;;332568,3062;;261599,9998
2457;0,624621868;0,509278312;;317941,8553;;261999,9999
1759;0,61758852;0,509484497;;314530,6674;;262100
2887;0,55809027;0,509484497;;285673,8969;;262100
2512;0,712465346;0,509896866;;360546,1177;;262299,9998
2710;0,668995976;0,509896866;;339463,3866;;262299,9998
970;0,501130819;0,510103051;;258048,4496;;262399,9999
1276;0,316833347;0,510309236;;168663,807;;262500,0001
